2338,	2,	2,	S,	抓
2339,	16,	16,	S,	她
2340,	17,	17,	S,	后
2342,	7,	7,	S,	地
2353,	28,	28,	S,	每
2353,	36,	36,	S,	情
2360,	15,	16,	S,	屏幕
2363,	8,	8,	S,	题
2376,	36,	36,	S,	的
2377,	4,	4,	S,	查
2380,	41,	41,	S,	眼
2381,	23,	23,	S,	遵
2401,	25,	26,	S,	多么
2408,	27,	27,	S,	地
2410,	1,	1,	S,	第
2417,	23,	24,	S,	要做
2417,	31,	31,	S,	事
2422,	4,	4,	S,	们
2425,	11,	11,	S,	确
2429,	12,	12,	S,	麻
2430,	9,	9,	S,	有
2432,	23,	24,	S,	而且
2433,	4,	4,	S,	在
2433,	64,	64,	S,	格
2438,	15,	15,	S,	其
2440,	4,	4,	S,	出
2449,	2,	2,	S,	从
2466,	6,	6,	S,	个
2471,	2,	2,	S,	到
2477,	6,	6,	S,	是
2479,	30,	30,	S,	开
2480,	12,	12,	S,	被
2499,	17,	17,	S,	遇
2501,	3,	3,	S,	品
2523,	6,	6,	S,	恢
2537,	8,	8,	S,	型
2542,	40,	40,	S,	主
2544,	8,	8,	S,	程
2561,	108,	108,	S,	首
2566,	3,	3,	S,	在
2573,	3,	3,	S,	上
2580,	14,	14,	S,	决
2583,	19,	19,	S,	小
2587,	9,	10,	S,	海盘
2589,	1,	1,	S,	在
2609,	4,	4,	S,	有
2637,	18,	18,	S,	景
2641,	30,	30,	S,	篮
2641,	44,	44,	S,	能
2642,	24,	24,	S,	而
2644,	13,	13,	S,	有
2652,	25,	25,	S,	后
2656,	9,	9,	S,	性
2679,	26,	26,	S,	继
2680,	27,	27,	S,	好
2684,	17,	17,	S,	查
2685,	20,	20,	S,	件
2690,	27,	27,	S,	很
2693,	14,	14,	S,	其
2704,	31,	31,	S,	事
2705,	18,	18,	S,	办
2705,	30,	30,	S,	公
2712,	6,	6,	S,	合
2717,	37,	37,	S,	识
2726,	2,	2,	S,	制
2731,	3,	3,	S,	漂
2743,	2,	2,	S,	次
2743,	44,	44,	S,	次
2752,	8,	8,	S,	原
2753,	32,	33,	S,	离开
2770,	9,	9,	S,	已
2785,	11,	11,	S,	影
2786,	36,	36,	S,	理
2787,	22,	22,	S,	点
2792,	9,	9,	S,	友
2795,	13,	13,	S,	格
2799,	21,	22,	S,	改变
2812,	3,	3,	S,	候
2812,	53,	53,	S,	候
2823,	7,	8,	S,	而且
2829,	8,	8,	S,	很
2838,	23,	23,	S,	择
2848,	23,	23,	S,	不
2849,	35,	35,	S,	并
2850,	2,	2,	S,	后
2850,	17,	17,	S,	著
2867,	2,	2,	S,	需
2874,	9,	9,	S,	了
2880,	7,	7,	S,	無
2900,	10,	10,	S,	是
2903,	11,	11,	S,	惊
2908,	4,	4,	S,	出
2912,	6,	6,	S,	个
2916,	7,	7,	S,	批
2924,	19,	19,	S,	丽
2929,	27,	27,	S,	交
2939,	28,	28,	S,	是
2955,	8,	8,	S,	华
2966,	40,	40,	S,	因
2978,	5,	5,	S,	的
2989,	23,	23,	S,	人
3016,	23,	23,	S,	得
3026,	61,	61,	S,	它
3048,	8,	8,	S,	越
3054,	3,	3,	S,	有
3061,	14,	14,	S,	里
3061,	21,	21,	S,	得
3068,	2,	2,	S,	样
3070,	9,	9,	S,	刮
3076,	42,	42,	S,	的
3104,	16,	16,	S,	懂
3120,	1,	1,	S,	因
3121,	24,	24,	S,	很
3142,	2,	2,	S,	法
3152,	21,	21,	S,	被
3168,	10,	10,	S,	开
3184,	4,	4,	S,	房
3206,	1,	1,	S,	每
3219,	17,	17,	S,	像
3222,	13,	13,	S,	常
3225,	5,	5,	S,	普
3229,	51,	51,	S,	间
3231,	1,	1,	S,	从
3251,	15,	15,	S,	能
3253,	4,	4,	S,	址
3258,	8,	8,	S,	合
3260,	17,	17,	S,	西
3261,	19,	20,	S,	正解
3276,	10,	10,	S,	职
3290,	16,	16,	S,	大
3295,	8,	8,	S,	把
3297,	30,	30,	S,	过
3297,	37,	37,	S,	见
3299,	7,	8,	S,	被困
3302,	2,	2,	S,	像
3303,	5,	5,	S,	都
3312,	10,	10,	S,	有
3313,	3,	3,	S,	议
3325,	15,	15,	S,	让
3337,	15,	15,	S,	而
3341,	38,	38,	S,	也
3344,	19,	19,	S,	在
3348,	19,	19,	S,	的
3361,	15,	15,	S,	花
3363,	17,	17,	S,	城
3380,	11,	11,	S,	有
3381,	20,	20,	S,	很
3382,	31,	31,	S,	出
3384,	32,	32,	S,	首
3393,	12,	12,	S,	朋
3394,	24,	24,	S,	用
3409,	6,	6,	S,	告
3416,	21,	21,	S,	可
3422,	1,	1,	S,	如
3422,	53,	53,	S,	质
3454,	13,	14,	S,	直概
3463,	4,	4,	S,	要
3464,	9,	10,	S,	身体
3465,	8,	8,	S,	像
3469,	22,	22,	S,	受
3479,	7,	7,	S,	女
3479,	22,	22,	S,	信
3491,	16,	16,	S,	址
3494,	18,	18,	S,	难
3498,	27,	27,	S,	肃
3499,	13,	13,	S,	得
3506,	14,	14,	S,	找
3511,	26,	26,	S,	愿
3524,	37,	37,	S,	场
3537,	6,	6,	S,	那
3540,	20,	20,	S,	复
3544,	7,	7,	S,	让
3546,	1,	1,	S,	保
3548,	3,	3,	S,	须
3548,	21,	21,	S,	掌
3581,	2,	2,	S,	字
3583,	10,	10,	S,	选
3593,	54,	54,	S,	方
3604,	26,	26,	S,	有
3611,	22,	22,	S,	见
3613,	7,	7,	S,	很
3619,	9,	9,	S,	源
3622,	23,	23,	S,	能
3632,	10,	10,	S,	在
3640,	14,	14,	S,	界
3641,	13,	13,	S,	开
3645,	13,	13,	S,	然
3647,	6,	6,	S,	乐
3652,	21,	22,	S,	形面
3662,	7,	7,	S,	当
3676,	87,	87,	S,	在
3677,	1,	1,	S,	已
3678,	1,	1,	S,	这
3682,	27,	27,	S,	严
3689,	16,	16,	S,	做
3695,	6,	6,	S,	放
3702,	37,	37,	S,	议
3705,	18,	18,	S,	城
3712,	21,	21,	S,	的
3716,	14,	14,	S,	它
3735,	27,	27,	S,	些
3739,	14,	14,	S,	很
3756,	6,	6,	S,	事
3756,	9,	9,	S,	都
3764,	29,	29,	S,	始
3769,	7,	7,	S,	了
3770,	12,	12,	S,	常
3774,	29,	29,	S,	致
3817,	1,	1,	S,	沒
3823,	8,	8,	S,	得
3828,	30,	30,	S,	都
3833,	11,	12,	S,	要好
3836,	23,	23,	S,	要
3840,	2,	2,	S,	般
3844,	15,	15,	S,	姓
3845,	4,	5,	S,	完乎
3845,	8,	8,	S,	划
3856,	13,	13,	S,	肃
3862,	5,	5,	S,	导
3864,	19,	19,	S,	而
3874,	7,	7,	S,	个
3878,	8,	8,	S,	婚
3886,	17,	17,	S,	受
3888,	36,	36,	S,	点
3897,	23,	23,	S,	精
3905,	27,	27,	S,	绩
3912,	10,	10,	S,	种
3934,	2,	2,	S,	常
3936,	7,	7,	S,	识
3936,	23,	23,	S,	摸
3950,	41,	41,	S,	衣
3950,	65,	65,	S,	会
3956,	16,	16,	S,	心
3958,	6,	6,	S,	知
3958,	11,	11,	S,	表
3959,	10,	10,	S,	在
3977,	2,	2,	S,	希
3981,	23,	23,	S,	还
3993,	23,	24,	S,	温和
4016,	27,	28,	S,	选虑
4051,	20,	20,	S,	始
4051,	22,	22,	S,	意
4072,	3,	3,	S,	作
4084,	22,	22,	S,	再
4093,	35,	35,	S,	上
4101,	32,	32,	S,	过
4108,	52,	52,	S,	丈
4112,	35,	35,	S,	那
4116,	5,	5,	S,	说
4117,	10,	10,	S,	有
4121,	5,	5,	S,	将
4150,	13,	13,	S,	会
4154,	15,	15,	S,	很
4154,	25,	25,	S,	又
4155,	24,	24,	S,	律
4180,	4,	4,	S,	像
4181,	7,	8,	S,	年月
4182,	13,	13,	S,	响
4184,	83,	83,	S,	知
4189,	12,	12,	S,	大
4190,	3,	3,	S,	上
4199,	23,	23,	S,	后
4207,	42,	42,	S,	到
4210,	3,	3,	S,	得
4218,	9,	9,	S,	里
4231,	3,	3,	S,	聚
4239,	1,	1,	S,	由
4262,	3,	3,	S,	谨
4279,	15,	15,	S,	响
4309,	15,	15,	S,	景
4325,	83,	83,	S,	幸
4327,	8,	8,	S,	要
4329,	6,	7,	S,	回要
4345,	19,	19,	S,	部
4347,	15,	15,	S,	贝
4360,	4,	5,	S,	容使
4361,	55,	55,	S,	者
4362,	7,	7,	S,	交
4364,	1,	1,	S,	而
4366,	11,	11,	S,	会
4376,	23,	23,	S,	带
4377,	27,	27,	S,	待
4378,	19,	19,	S,	呢
4395,	23,	23,	S,	在
4398,	19,	19,	S,	候
4402,	20,	20,	S,	要
4404,	12,	12,	S,	情
4412,	12,	12,	S,	得
4434,	2,	2,	S,	一
4443,	25,	25,	S,	人
4470,	2,	3,	S,	海海
4489,	12,	12,	S,	是
4496,	22,	23,	S,	起去
4500,	42,	42,	S,	长
4509,	15,	15,	S,	部
4511,	8,	8,	S,	没
4514,	7,	7,	S,	在
4525,	6,	6,	S,	没
4536,	12,	12,	S,	枚
4548,	9,	9,	S,	了
4555,	8,	8,	S,	率
4556,	4,	4,	S,	收
4566,	9,	9,	S,	那
4569,	12,	12,	S,	种
4578,	19,	20,	S,	深刻
4591,	12,	13,	S,	其他
4592,	2,	2,	S,	开
4600,	27,	27,	S,	而
4604,	41,	41,	S,	她
4609,	17,	17,	S,	案
4611,	20,	20,	S,	乘
4615,	39,	39,	S,	那
4620,	7,	7,	S,	理
4634,	23,	23,	S,	很
4639,	17,	17,	S,	说
4649,	6,	6,	S,	收
4677,	54,	54,	S,	别
4681,	34,	34,	S,	且
4686,	24,	24,	S,	进
4687,	18,	18,	S,	比
4724,	11,	11,	S,	里
4729,	12,	12,	S,	已
4729,	50,	50,	S,	以
4740,	7,	7,	S,	不
4746,	40,	40,	S,	了
4760,	19,	19,	S,	这
