2805,	19,	19,	S,	见
2809,	41,	41,	S,	少
2812,	3,	3,	S,	候
2812,	22,	22,	S,	识
2812,	53,	53,	S,	候
2812,	82,	82,	S,	理
2836,	12,	12,	S,	断
2837,	6,	6,	S,	得
2840,	13,	13,	S,	天
2845,	32,	32,	S,	理
2850,	2,	2,	S,	后
2850,	63,	63,	S,	买
2855,	11,	11,	S,	异
2857,	6,	6,	S,	笔
2868,	15,	15,	S,	像
2873,	24,	24,	S,	采
2874,	9,	9,	S,	了
2877,	37,	37,	S,	者
2880,	23,	23,	S,	景
2883,	24,	24,	S,	导
2888,	57,	57,	S,	的
2898,	3,	3,	S,	杂
2900,	10,	10,	S,	这
2903,	11,	11,	S,	惊
2906,	27,	27,	S,	源
2907,	3,	3,	S,	市
2907,	16,	16,	S,	城
2914,	17,	17,	S,	在
2924,	11,	11,	S,	丽
2924,	81,	81,	S,	觉
2935,	52,	52,	S,	别
2938,	19,	19,	S,	救
2939,	28,	28,	S,	是
2944,	5,	5,	S,	是
2947,	15,	16,	S,	背整
2949,	21,	21,	S,	记
2955,	7,	8,	S,	界化
2958,	2,	2,	S,	免
2979,	8,	8,	S,	斯
2988,	44,	44,	S,	必
2988,	54,	54,	S,	里
2993,	24,	24,	S,	让
2993,	41,	41,	S,	了
2995,	1,	2,	S,	天天
2998,	7,	7,	S,	活
3005,	29,	29,	S,	西
3005,	39,	39,	S,	健
3023,	3,	3,	S,	个
3028,	20,	20,	S,	糊
3043,	19,	19,	S,	要
3056,	23,	23,	S,	海
3060,	21,	21,	S,	身
3061,	14,	14,	S,	里
3064,	11,	11,	S,	是
3066,	41,	41,	S,	态
3067,	39,	39,	S,	烤
3074,	2,	2,	S,	进
3074,	13,	13,	S,	愉
3087,	8,	8,	S,	厉
3089,	12,	12,	S,	地
3104,	16,	16,	S,	懂
3105,	8,	9,	S,	相天
3110,	17,	17,	S,	却
3116,	42,	42,	S,	会
3125,	6,	6,	S,	字
3126,	11,	11,	S,	更
3132,	17,	17,	S,	励
3136,	7,	7,	S,	授
3146,	11,	11,	S,	了
3151,	14,	14,	S,	尔
3153,	14,	14,	S,	式
3159,	15,	15,	S,	了
3161,	1,	1,	S,	在
3165,	11,	11,	S,	斗
3167,	7,	7,	S,	已
3167,	9,	9,	S,	三
3167,	14,	14,	S,	想
3167,	20,	20,	S,	母
3167,	27,	27,	S,	在
3171,	2,	2,	S,	勇
3181,	12,	12,	S,	威
3184,	4,	4,	S,	雨
3189,	13,	13,	S,	冬
3192,	1,	1,	S,	瓷
3192,	27,	27,	S,	出
3193,	45,	45,	S,	人
3196,	8,	8,	S,	有
3206,	1,	1,	S,	各
3212,	15,	15,	S,	袋
3215,	8,	8,	S,	轻
3215,	26,	26,	S,	因
3229,	51,	51,	S,	间
3229,	59,	59,	S,	有
3236,	21,	21,	S,	吃
3242,	6,	6,	S,	像
3244,	3,	3,	S,	马
3246,	30,	30,	S,	引
3248,	44,	44,	S,	两
3252,	2,	2,	S,	长
3254,	30,	30,	S,	有
3262,	13,	13,	S,	城
3271,	10,	11,	S,	教有
3273,	55,	55,	S,	触
3276,	10,	10,	S,	职
3280,	25,	25,	S,	觉
3282,	32,	32,	S,	吃
3282,	35,	35,	S,	明
3294,	11,	11,	S,	各
3295,	8,	8,	S,	把
3297,	110,	111,	S,	很多
3299,	28,	28,	S,	月
3302,	2,	2,	S,	像
3307,	45,	45,	S,	神
3310,	16,	16,	S,	于
3310,	45,	45,	S,	许
3313,	3,	3,	S,	议
3313,	30,	30,	S,	再
3315,	49,	49,	S,	幻
3317,	61,	61,	S,	仿
3317,	99,	99,	S,	着
3327,	57,	57,	S,	伟
3330,	5,	5,	S,	积
3341,	5,	5,	S,	眼
3341,	8,	8,	S,	强
3352,	8,	9,	S,	关于
3361,	15,	15,	S,	花
3363,	17,	17,	S,	城
3375,	19,	19,	S,	些
3384,	61,	61,	S,	话
3386,	18,	18,	S,	肤
3401,	14,	14,	S,	战
3409,	19,	19,	S,	的
3416,	23,	23,	S,	用
3429,	17,	17,	S,	忘
3436,	24,	24,	S,	梦
3437,	4,	4,	S,	知
3439,	7,	7,	S,	是
3439,	10,	10,	S,	园
3440,	9,	9,	S,	有
3446,	36,	36,	S,	提
3446,	44,	44,	S,	词
3457,	18,	18,	S,	吨
3457,	21,	21,	S,	都
3462,	7,	8,	S,	暑界
3462,	18,	18,	S,	华
3465,	8,	8,	S,	像
3467,	8,	8,	S,	己
3468,	11,	11,	S,	课
3476,	15,	15,	S,	景
3477,	7,	7,	S,	受
3479,	7,	7,	S,	弟
3483,	11,	11,	S,	人
3488,	58,	58,	S,	黄
3491,	16,	16,	S,	置
3498,	27,	27,	S,	肃
3506,	14,	14,	S,	找
3511,	13,	13,	S,	棒
3511,	25,	25,	S,	份
3534,	25,	25,	S,	了
3537,	6,	6,	S,	那
3540,	20,	20,	S,	答
3541,	7,	7,	S,	法
3547,	14,	14,	S,	下
3548,	3,	3,	S,	须
3548,	21,	21,	S,	收
3550,	9,	9,	S,	每
3551,	25,	25,	S,	莫
3553,	10,	10,	S,	其
3555,	7,	7,	S,	方
3556,	10,	10,	S,	想
3564,	15,	15,	S,	歌
3568,	8,	8,	S,	的
3570,	2,	2,	S,	可
3570,	9,	9,	S,	多
3583,	10,	10,	S,	选
3593,	12,	12,	S,	见
3593,	54,	54,	S,	方
3604,	26,	26,	S,	有
3607,	23,	23,	S,	防
3619,	2,	2,	S,	烟
3619,	9,	9,	S,	源
3620,	4,	4,	S,	友
3622,	3,	3,	S,	醉
3628,	41,	41,	S,	个
3630,	13,	13,	S,	是
3631,	38,	38,	S,	话
3633,	5,	5,	S,	己
3635,	13,	13,	S,	它
3640,	9,	9,	S,	坡
3640,	14,	14,	S,	上
3640,	28,	28,	S,	州
3643,	46,	46,	S,	取
3644,	13,	13,	S,	很
3644,	32,	32,	S,	很
3645,	13,	13,	S,	和
3645,	15,	15,	S,	惊
3651,	20,	20,	S,	励
3658,	9,	9,	S,	像
3659,	3,	3,	S,	在
3662,	1,	1,	S,	之
3662,	58,	58,	S,	能
3662,	68,	68,	S,	补
3665,	56,	56,	S,	及
3668,	8,	8,	S,	园
3676,	87,	87,	S,	在
3677,	1,	1,	S,	已
3682,	3,	3,	S,	跟
3682,	27,	27,	S,	担
3689,	5,	5,	S,	份
3689,	16,	16,	S,	做
3693,	14,	14,	S,	负
3700,	1,	1,	S,	真
3702,	16,	16,	S,	达
3705,	18,	18,	S,	城
3729,	19,	19,	S,	也
3739,	14,	14,	S,	蔼
3746,	44,	44,	S,	铁
3750,	30,	30,	S,	以
3750,	61,	61,	S,	多
3757,	8,	8,	S,	的
3759,	28,	28,	S,	巴
3761,	29,	29,	S,	旧
3764,	29,	29,	S,	门
3764,	36,	36,	S,	洲
3765,	11,	11,	S,	真
3765,	62,	62,	S,	断
3768,	8,	8,	S,	了
3791,	4,	4,	S,	后
3792,	6,	6,	S,	有
3801,	11,	11,	S,	跟
3807,	1,	1,	S,	那
3807,	33,	33,	S,	风
3808,	11,	11,	S,	诚
3810,	29,	29,	S,	般
3811,	33,	33,	S,	肤
3812,	3,	3,	S,	旧
3813,	6,	6,	S,	室
3817,	6,	6,	S,	好
3820,	45,	45,	S,	正
3832,	28,	28,	S,	实
3837,	7,	7,	S,	三
3837,	9,	9,	S,	想
3837,	49,	49,	S,	起
3846,	22,	22,	S,	少
3849,	15,	15,	S,	潜
3851,	8,	8,	S,	名
3862,	5,	5,	S,	导
3865,	24,	24,	S,	声
3865,	37,	37,	S,	声
3870,	28,	28,	S,	会
3878,	1,	1,	S,	像
3886,	7,	7,	S,	当
3888,	40,	40,	S,	你
3889,	12,	12,	S,	挣
3897,	23,	23,	S,	无
3903,	10,	10,	S,	部
3905,	9,	9,	S,	有
3905,	27,	27,	S,	绩
3908,	5,	5,	S,	名
3908,	7,	7,	S,	名
3911,	3,	3,	S,	用
3913,	19,	19,	S,	那
3919,	21,	21,	S,	幸
3930,	5,	5,	S,	列
3933,	60,	61,	S,	辞资
3936,	23,	23,	S,	摸
3946,	39,	39,	S,	岛
3948,	26,	26,	S,	顾
3974,	5,	5,	S,	妨
3980,	66,	66,	S,	候
3981,	49,	49,	S,	厉
3994,	24,	24,	S,	府
3999,	12,	12,	S,	战
3999,	26,	26,	S,	会
4002,	4,	4,	S,	末
4009,	6,	6,	S,	语
4011,	5,	5,	S,	程
4014,	7,	7,	S,	活
4016,	27,	27,	S,	反
4021,	37,	37,	S,	个
4042,	8,	8,	S,	的
4051,	12,	12,	S,	德
4063,	6,	6,	S,	上
4072,	3,	3,	S,	作
4074,	18,	18,	S,	它
4075,	2,	2,	S,	娜
4081,	46,	46,	S,	好
4087,	7,	7,	S,	大
4088,	37,	37,	S,	很
4093,	35,	35,	S,	泳
4097,	10,	10,	S,	用
4097,	15,	15,	S,	如
4101,	22,	22,	S,	史
4108,	28,	28,	S,	务
4108,	30,	30,	S,	嘛
4108,	52,	52,	S,	头
4111,	32,	32,	S,	的
4114,	10,	10,	S,	做
4117,	10,	10,	S,	有
4125,	20,	20,	S,	使
4126,	3,	3,	S,	有
4130,	33,	33,	S,	做
4138,	24,	24,	S,	太
4151,	24,	24,	S,	茶
4152,	30,	30,	S,	融
4154,	15,	15,	S,	还
4155,	22,	22,	S,	证
4159,	14,	14,	S,	格
4162,	10,	10,	S,	速
4165,	17,	17,	S,	命
4167,	6,	6,	S,	是
4181,	7,	8,	S,	还会
4182,	13,	13,	S,	响
4184,	83,	83,	S,	知
4192,	1,	1,	S,	那
4199,	15,	15,	S,	成
4199,	40,	40,	S,	很
4200,	20,	20,	S,	在
4201,	35,	35,	S,	玉
4205,	14,	14,	S,	考
4207,	42,	42,	S,	到
4211,	19,	19,	S,	能
4215,	32,	32,	S,	俭
4221,	15,	15,	S,	更
4235,	1,	1,	S,	每
4235,	10,	10,	S,	按
4249,	46,	46,	S,	制
4249,	69,	69,	S,	长
4249,	112,	112,	S,	子
4251,	31,	31,	S,	了
4251,	65,	65,	S,	开
4265,	11,	11,	S,	话
4267,	9,	9,	S,	利
4272,	27,	27,	S,	决
4274,	16,	16,	S,	礼
4289,	9,	9,	S,	很
4291,	25,	25,	S,	粉
4293,	14,	14,	S,	伐
4309,	15,	15,	S,	景
4311,	16,	16,	S,	时
4313,	33,	33,	S,	派
4313,	74,	74,	S,	家
4324,	9,	9,	S,	老
4325,	83,	83,	S,	幸
4341,	3,	3,	S,	活
4346,	3,	3,	S,	那
4356,	12,	12,	S,	开
4360,	12,	12,	S,	力
4361,	55,	55,	S,	者
4366,	11,	11,	S,	率
4369,	50,	50,	S,	三
4377,	27,	27,	S,	待
4381,	34,	34,	S,	喝
4393,	10,	10,	S,	福
4395,	23,	23,	S,	但
4398,	19,	19,	S,	候
4402,	20,	20,	S,	要
4413,	5,	6,	S,	议个
4421,	9,	9,	S,	乐
4440,	29,	29,	S,	那
4448,	21,	21,	S,	减
4452,	21,	21,	S,	旁
4457,	13,	13,	S,	观
4457,	17,	17,	S,	观
4462,	16,	16,	S,	度
4462,	32,	32,	S,	度
4468,	6,	6,	S,	滨
4469,	11,	11,	S,	象
4470,	15,	15,	S,	里
4471,	17,	17,	S,	签
4492,	4,	4,	S,	子
4492,	20,	20,	S,	已
4492,	38,	38,	S,	少
4496,	22,	22,	S,	没
4498,	15,	15,	S,	的
4515,	16,	16,	S,	肉
4515,	39,	39,	S,	肉
4517,	31,	31,	S,	得
4525,	5,	5,	S,	它
4526,	29,	29,	S,	卷
4531,	9,	9,	S,	雪
4532,	5,	5,	S,	的
4532,	15,	15,	S,	能
4538,	6,	6,	S,	上
4542,	20,	20,	S,	很
4552,	21,	21,	S,	做
4554,	11,	11,	S,	些
4556,	4,	4,	S,	收
4560,	20,	20,	S,	的
4566,	9,	9,	S,	那
4580,	7,	7,	S,	中
4580,	12,	12,	S,	么
4582,	10,	10,	S,	触
4595,	17,	17,	S,	的
4596,	10,	10,	S,	的
4602,	31,	31,	S,	那
4613,	9,	9,	S,	风
4615,	9,	9,	S,	已
4618,	34,	34,	S,	晚
4627,	6,	6,	S,	轻
4634,	23,	23,	S,	很
4640,	1,	2,	S,	教交
4645,	28,	28,	S,	关
4648,	81,	81,	S,	的
4648,	86,	86,	S,	的
4677,	54,	54,	S,	别
4684,	7,	8,	S,	好少
4686,	24,	24,	S,	进
4700,	72,	72,	S,	话
4715,	10,	10,	S,	规
4719,	22,	22,	S,	买
4722,	91,	91,	S,	分
4722,	118,	118,	S,	臂
4727,	15,	15,	S,	大
4728,	1,	1,	S,	他
4729,	12,	12,	S,	已
4729,	50,	50,	S,	以
4730,	3,	3,	S,	是
4730,	13,	13,	S,	怎
4746,	40,	40,	S,	了
4758,	1,	1,	S,	在
4760,	8,	8,	S,	做
4767,	5,	5,	S,	话
4767,	10,	10,	S,	不
